"state_code";"state";"state_short";"municipality_code";"municipality";"municipality_noaccents";"region";"municipality_short";"state_municipality_short";"subreg";"id_region";"subregion"
"05";"ANTIOQUIA";"ANT";"05313";"GRANADA";"GRANADA";"Andean";"GRA";"ANT_GRA";"ORIENTE ANTIOQUEÑO";"VI";"VI - ORIENTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05318";"GUARNE";"GUARNE";"Andean";"GUA";"ANT_GUA";"ORIENTE ANTIOQUEÑO";"VI";"VI - ORIENTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05321";"GUATAPÉ";"GUATAPE";"Andean";"GUA";"ANT_GUA";"ORIENTE ANTIOQUEÑO";"VI";"VI - ORIENTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05376";"LA CEJA";"LA CEJA";"Andean";"LC";"ANT_LC";"ORIENTE ANTIOQUEÑO";"VI";"VI - ORIENTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05400";"LA UNIÓN";"LA UNION";"Andean";"LU";"ANT_LU";"ORIENTE ANTIOQUEÑO";"VI";"VI - ORIENTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05440";"MARINILLA";"MARINILLA";"Andean";"MAR";"ANT_MAR";"ORIENTE ANTIOQUEÑO";"VI";"VI - ORIENTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05483";"NARIÑO";"NARINO";"Andean";"NAR";"ANT_NAR";"ORIENTE ANTIOQUEÑO";"VI";"VI - ORIENTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05541";"PEÑOL";"PENOL";"Andean";"PEN";"ANT_PEN";"ORIENTE ANTIOQUEÑO";"VI";"VI - ORIENTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05607";"RETIRO";"RETIRO";"Andean";"RET";"ANT_RET";"ORIENTE ANTIOQUEÑO";"VI";"VI - ORIENTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05615";"RIONEGRO";"RIONEGRO";"Andean";"RIO";"ANT_RIO";"ORIENTE ANTIOQUEÑO";"VI";"VI - ORIENTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05649";"SAN CARLOS";"SAN CARLOS";"Andean";"SC";"ANT_SC";"ORIENTE ANTIOQUEÑO";"VI";"VI - ORIENTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05652";"SAN FRANCISCO";"SAN FRANCISCO";"Andean";"SF";"ANT_SF";"ORIENTE ANTIOQUEÑO";"VI";"VI - ORIENTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05660";"SAN LUIS";"SAN LUIS";"Andean";"SL";"ANT_SL";"ORIENTE ANTIOQUEÑO";"VI";"VI - ORIENTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05667";"SAN RAFAEL";"SAN RAFAEL";"Andean";"SR";"ANT_SR";"ORIENTE ANTIOQUEÑO";"VI";"VI - ORIENTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05674";"SAN VICENTE FERRER";"SAN VICENTE FERRER";"Andean";"SVF";"ANT_SVF";"ORIENTE ANTIOQUEÑO";"VI";"VI - ORIENTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05697";"EL SANTUARIO";"EL SANTUARIO";"Andean";"ES";"ANT_ES";"ORIENTE ANTIOQUEÑO";"VI";"VI - ORIENTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05756";"SONSÓN";"SONSON";"Andean";"SON";"ANT_SON";"ORIENTE ANTIOQUEÑO";"VI";"VI - ORIENTE ANTIOQUEÑO"
"25";"CUNDINAMARCA";"CUN";"25438";"MEDINA";"MEDINA";"Andean";"MED";"CUN_MED";"PIEDEMONTE LLANERO";"VI";"VI - PIEDEMONTE LLANERO"
"25";"CUNDINAMARCA";"CUN";"25530";"PARATEBUENO";"PARATEBUENO";"Andean";"PAR";"CUN_PAR";"PIEDEMONTE LLANERO";"VI";"VI - PIEDEMONTE LLANERO"
"25";"CUNDINAMARCA";"CUN";"25053";"ARBELÁEZ";"ARBELAEZ";"Andean";"ARB";"CUN_ARB";"SUMAPAZ";"VI";"VI - SUMAPAZ"
"25";"CUNDINAMARCA";"CUN";"25120";"CABRERA";"CABRERA";"Andean";"CAB";"CUN_CAB";"SUMAPAZ";"VI";"VI - SUMAPAZ"
"25";"CUNDINAMARCA";"CUN";"25290";"FUSAGASUGÁ";"FUSAGASUGA";"Andean";"FUS";"CUN_FUS";"SUMAPAZ";"VI";"VI - SUMAPAZ"
"25";"CUNDINAMARCA";"CUN";"25312";"GRANADA";"GRANADA";"Andean";"GRA";"CUN_GRA";"SUMAPAZ";"VI";"VI - SUMAPAZ"
"25";"CUNDINAMARCA";"CUN";"25506";"VENECIA";"VENECIA";"Andean";"VEN";"CUN_VEN";"SUMAPAZ";"VI";"VI - SUMAPAZ"
"25";"CUNDINAMARCA";"CUN";"25524";"PANDI";"PANDI";"Andean";"PAN";"CUN_PAN";"SUMAPAZ";"VI";"VI - SUMAPAZ"
"25";"CUNDINAMARCA";"CUN";"25535";"PASCA";"PASCA";"Andean";"PAS";"CUN_PAS";"SUMAPAZ";"VI";"VI - SUMAPAZ"
"25";"CUNDINAMARCA";"CUN";"25649";"SAN BERNARDO";"SAN BERNARDO";"Andean";"SB";"CUN_SB";"SUMAPAZ";"VI";"VI - SUMAPAZ"
"25";"CUNDINAMARCA";"CUN";"25740";"SIBATÉ";"SIBATE";"Andean";"SIB";"CUN_SIB";"SUMAPAZ";"VI";"VI - SUMAPAZ"
"25";"CUNDINAMARCA";"CUN";"25743";"SILVANIA";"SILVANIA";"Andean";"SIL";"CUN_SIL";"SUMAPAZ";"VI";"VI - SUMAPAZ"
"25";"CUNDINAMARCA";"CUN";"25805";"TIBACUY";"TIBACUY";"Andean";"TIB";"CUN_TIB";"SUMAPAZ";"VI";"VI - SUMAPAZ"
"73";"TOLIMA";"TOL";"73226";"CUNDAY";"CUNDAY";"Andean";"CUN";"TOL_CUN";"SUMAPAZ";"VI";"VI - SUMAPAZ"
"73";"TOLIMA";"TOL";"73352";"ICONONZO";"ICONONZO";"Andean";"ICO";"TOL_ICO";"SUMAPAZ";"VI";"VI - SUMAPAZ"
"73";"TOLIMA";"TOL";"73873";"VILLARRICA";"VILLARRICA";"Andean";"VIL";"TOL_VIL";"SUMAPAZ";"VI";"VI - SUMAPAZ"
"41";"HUILA";"HUI";"41006";"ACEVEDO";"ACEVEDO";"Andean";"ACE";"HUI_ACE";"SUR DEL HUILA";"VI";"VI - SUR DEL HUILA"
"41";"HUILA";"HUI";"41013";"AGRADO";"AGRADO";"Andean";"AGR";"HUI_AGR";"SUR DEL HUILA";"VI";"VI - SUR DEL HUILA"
"41";"HUILA";"HUI";"41026";"ALTAMIRA";"ALTAMIRA";"Andean";"ALT";"HUI_ALT";"SUR DEL HUILA";"VI";"VI - SUR DEL HUILA"
"41";"HUILA";"HUI";"41244";"ELÍAS";"ELIAS";"Andean";"ELI";"HUI_ELI";"SUR DEL HUILA";"VI";"VI - SUR DEL HUILA"
"41";"HUILA";"HUI";"41298";"GARZÓN";"GARZON";"Andean";"GAR";"HUI_GAR";"SUR DEL HUILA";"VI";"VI - SUR DEL HUILA"
"41";"HUILA";"HUI";"41319";"GUADALUPE";"GUADALUPE";"Andean";"GUA";"HUI_GUA";"SUR DEL HUILA";"VI";"VI - SUR DEL HUILA"
"41";"HUILA";"HUI";"41359";"ISNOS";"ISNOS";"Andean";"ISN";"HUI_ISN";"SUR DEL HUILA";"VI";"VI - SUR DEL HUILA"
"41";"HUILA";"HUI";"41378";"LA ARGENTINA";"LA ARGENTINA";"Andean";"LA";"HUI_LA";"SUR DEL HUILA";"VI";"VI - SUR DEL HUILA"
"41";"HUILA";"HUI";"41396";"LA PLATA";"LA PLATA";"Andean";"LP";"HUI_LP";"SUR DEL HUILA";"VI";"VI - SUR DEL HUILA"
"41";"HUILA";"HUI";"41503";"OPORAPA";"OPORAPA";"Andean";"OPO";"HUI_OPO";"SUR DEL HUILA";"VI";"VI - SUR DEL HUILA"
"41";"HUILA";"HUI";"41530";"PALESTINA";"PALESTINA";"Andean";"PAL";"HUI_PAL";"SUR DEL HUILA";"VI";"VI - SUR DEL HUILA"
"41";"HUILA";"HUI";"41548";"PITAL";"PITAL";"Andean";"PIT";"HUI_PIT";"SUR DEL HUILA";"VI";"VI - SUR DEL HUILA"
"41";"HUILA";"HUI";"41551";"PITALITO";"PITALITO";"Andean";"PIT";"HUI_PIT";"SUR DEL HUILA";"VI";"VI - SUR DEL HUILA"
"41";"HUILA";"HUI";"41660";"SALADOBLANCO";"SALADOBLANCO";"Andean";"SAL";"HUI_SAL";"SUR DEL HUILA";"VI";"VI - SUR DEL HUILA"
"41";"HUILA";"HUI";"41770";"SUAZA";"SUAZA";"Andean";"SUA";"HUI_SUA";"SUR DEL HUILA";"VI";"VI - SUR DEL HUILA"
"41";"HUILA";"HUI";"41791";"TARQUI";"TARQUI";"Andean";"TAR";"HUI_TAR";"SUR DEL HUILA";"VI";"VI - SUR DEL HUILA"
"41";"HUILA";"HUI";"41807";"TIMANÁ";"TIMANA";"Andean";"TIM";"HUI_TIM";"SUR DEL HUILA";"VI";"VI - SUR DEL HUILA"
"73";"TOLIMA";"TOL";"73024";"ALPUJARRA";"ALPUJARRA";"Andean";"ALP";"TOL_ALP";"SUR DEL TOLIMA";"VI";"VI - SUR DEL TOLIMA"
"73";"TOLIMA";"TOL";"73067";"ATACO";"ATACO";"Andean";"ATA";"TOL_ATA";"SUR DEL TOLIMA";"VI";"VI - SUR DEL TOLIMA"
"73";"TOLIMA";"TOL";"73168";"CHAPARRAL";"CHAPARRAL";"Andean";"CHA";"TOL_CHA";"SUR DEL TOLIMA";"VI";"VI - SUR DEL TOLIMA"
"73";"TOLIMA";"TOL";"73217";"COYAIMA";"COYAIMA";"Andean";"COY";"TOL_COY";"SUR DEL TOLIMA";"VI";"VI - SUR DEL TOLIMA"
"73";"TOLIMA";"TOL";"73236";"DOLORES";"DOLORES";"Andean";"DOL";"TOL_DOL";"SUR DEL TOLIMA";"VI";"VI - SUR DEL TOLIMA"
"73";"TOLIMA";"TOL";"73319";"GUAMO";"GUAMO";"Andean";"GUA";"TOL_GUA";"SUR DEL TOLIMA";"VI";"VI - SUR DEL TOLIMA"
"73";"TOLIMA";"TOL";"73483";"NATAGAIMA";"NATAGAIMA";"Andean";"NAT";"TOL_NAT";"SUR DEL TOLIMA";"VI";"VI - SUR DEL TOLIMA"
"73";"TOLIMA";"TOL";"73504";"ORTEGA";"ORTEGA";"Andean";"ORT";"TOL_ORT";"SUR DEL TOLIMA";"VI";"VI - SUR DEL TOLIMA"
"73";"TOLIMA";"TOL";"73555";"PLANADAS";"PLANADAS";"Andean";"PLA";"TOL_PLA";"SUR DEL TOLIMA";"VI";"VI - SUR DEL TOLIMA"
"73";"TOLIMA";"TOL";"73563";"PRADO";"PRADO";"Andean";"PRA";"TOL_PRA";"SUR DEL TOLIMA";"VI";"VI - SUR DEL TOLIMA"
"73";"TOLIMA";"TOL";"73585";"PURIFICACIÓN";"PURIFICACION";"Andean";"PUR";"TOL_PUR";"SUR DEL TOLIMA";"VI";"VI - SUR DEL TOLIMA"
"73";"TOLIMA";"TOL";"73616";"RIOBLANCO";"RIOBLANCO";"Andean";"RIO";"TOL_RIO";"SUR DEL TOLIMA";"VI";"VI - SUR DEL TOLIMA"
"73";"TOLIMA";"TOL";"73622";"RONCESVALLES";"RONCESVALLES";"Andean";"RON";"TOL_RON";"SUR DEL TOLIMA";"VI";"VI - SUR DEL TOLIMA"
"73";"TOLIMA";"TOL";"73624";"ROVIRA";"ROVIRA";"Andean";"ROV";"TOL_ROV";"SUR DEL TOLIMA";"VI";"VI - SUR DEL TOLIMA"
"73";"TOLIMA";"TOL";"73671";"SALDAÑA";"SALDANA";"Andean";"SAL";"TOL_SAL";"SUR DEL TOLIMA";"VI";"VI - SUR DEL TOLIMA"
"73";"TOLIMA";"TOL";"73675";"SAN ANTONIO";"SAN ANTONIO";"Andean";"SA";"TOL_SA";"SUR DEL TOLIMA";"VI";"VI - SUR DEL TOLIMA"
"73";"TOLIMA";"TOL";"73678";"SAN LUIS";"SAN LUIS";"Andean";"SL";"TOL_SL";"SUR DEL TOLIMA";"VI";"VI - SUR DEL TOLIMA"
"73";"TOLIMA";"TOL";"73854";"VALLE DE SAN JUAN";"VALLE DE SAN JUAN";"Andean";"VSJ";"TOL_VSJ";"SUR DEL TOLIMA";"VI";"VI - SUR DEL TOLIMA"
"25";"CUNDINAMARCA";"CUN";"25001";"AGUA DE DIOS";"AGUA DE DIOS";"Andean";"AD";"CUN_AD";"SUROCCIDENTE DE CUNDINAMARCA";"VI";"VI - SUROCCIDENTE DE CUNDINAMARCA"
"25";"CUNDINAMARCA";"CUN";"25035";"ANAPOIMA";"ANAPOIMA";"Andean";"ANA";"CUN_ANA";"SUROCCIDENTE DE CUNDINAMARCA";"VI";"VI - SUROCCIDENTE DE CUNDINAMARCA"
"25";"CUNDINAMARCA";"CUN";"25245";"EL COLEGIO";"EL COLEGIO";"Andean";"EC";"CUN_EC";"SUROCCIDENTE DE CUNDINAMARCA";"VI";"VI - SUROCCIDENTE DE CUNDINAMARCA"
"25";"CUNDINAMARCA";"CUN";"25307";"GIRARDOT";"GIRARDOT";"Andean";"GIR";"CUN_GIR";"SUROCCIDENTE DE CUNDINAMARCA";"VI";"VI - SUROCCIDENTE DE CUNDINAMARCA"
"25";"CUNDINAMARCA";"CUN";"25324";"GUATAQUÍ";"GUATAQUI";"Andean";"GUA";"CUN_GUA";"SUROCCIDENTE DE CUNDINAMARCA";"VI";"VI - SUROCCIDENTE DE CUNDINAMARCA"
"25";"CUNDINAMARCA";"CUN";"25368";"JERUSALÉN";"JERUSALEN";"Andean";"JER";"CUN_JER";"SUROCCIDENTE DE CUNDINAMARCA";"VI";"VI - SUROCCIDENTE DE CUNDINAMARCA"
"25";"CUNDINAMARCA";"CUN";"25386";"LA MESA";"LA MESA";"Andean";"LM";"CUN_LM";"SUROCCIDENTE DE CUNDINAMARCA";"VI";"VI - SUROCCIDENTE DE CUNDINAMARCA"
"25";"CUNDINAMARCA";"CUN";"25483";"NARIÑO";"NARINO";"Andean";"NAR";"CUN_NAR";"SUROCCIDENTE DE CUNDINAMARCA";"VI";"VI - SUROCCIDENTE DE CUNDINAMARCA"
"25";"CUNDINAMARCA";"CUN";"25488";"NILO";"NILO";"Andean";"NIL";"CUN_NIL";"SUROCCIDENTE DE CUNDINAMARCA";"VI";"VI - SUROCCIDENTE DE CUNDINAMARCA"
"25";"CUNDINAMARCA";"CUN";"25599";"APULO";"APULO";"Andean";"APU";"CUN_APU";"SUROCCIDENTE DE CUNDINAMARCA";"VI";"VI - SUROCCIDENTE DE CUNDINAMARCA"
"25";"CUNDINAMARCA";"CUN";"25612";"RICAURTE";"RICAURTE";"Andean";"RIC";"CUN_RIC";"SUROCCIDENTE DE CUNDINAMARCA";"VI";"VI - SUROCCIDENTE DE CUNDINAMARCA"
"25";"CUNDINAMARCA";"CUN";"25815";"TOCAIMA";"TOCAIMA";"Andean";"TOC";"CUN_TOC";"SUROCCIDENTE DE CUNDINAMARCA";"VI";"VI - SUROCCIDENTE DE CUNDINAMARCA"
"25";"CUNDINAMARCA";"CUN";"25878";"VIOTÁ";"VIOTA";"Andean";"VIO";"CUN_VIO";"SUROCCIDENTE DE CUNDINAMARCA";"VI";"VI - SUROCCIDENTE DE CUNDINAMARCA"
"05";"ANTIOQUIA";"ANT";"05030";"AMAGÁ";"AMAGA";"Andean";"AMA";"ANT_AMA";"SUROESTE ANTIOQUEÑO";"VI";"VI - SUROESTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05034";"ANDES";"ANDES";"Andean";"AND";"ANT_AND";"SUROESTE ANTIOQUEÑO";"VI";"VI - SUROESTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05036";"ANGELÓPOLIS";"ANGELOPOLIS";"Andean";"ANG";"ANT_ANG";"SUROESTE ANTIOQUEÑO";"VI";"VI - SUROESTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05091";"BETANIA";"BETANIA";"Andean";"BET";"ANT_BET";"SUROESTE ANTIOQUEÑO";"VI";"VI - SUROESTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05093";"BETULIA";"BETULIA";"Andean";"BET";"ANT_BET";"SUROESTE ANTIOQUEÑO";"VI";"VI - SUROESTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05101";"CIUDAD BOLÍVAR";"CIUDAD BOLIVAR";"Andean";"CB";"ANT_CB";"SUROESTE ANTIOQUEÑO";"VI";"VI - SUROESTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05145";"CARAMANTA";"CARAMANTA";"Andean";"CAR";"ANT_CAR";"SUROESTE ANTIOQUEÑO";"VI";"VI - SUROESTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05209";"CONCORDIA";"CONCORDIA";"Andean";"CON";"ANT_CON";"SUROESTE ANTIOQUEÑO";"VI";"VI - SUROESTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05282";"FREDONIA";"FREDONIA";"Andean";"FRE";"ANT_FRE";"SUROESTE ANTIOQUEÑO";"VI";"VI - SUROESTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05353";"HISPANIA";"HISPANIA";"Andean";"HIS";"ANT_HIS";"SUROESTE ANTIOQUEÑO";"VI";"VI - SUROESTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05364";"JARDÍN";"JARDIN";"Andean";"JAR";"ANT_JAR";"SUROESTE ANTIOQUEÑO";"VI";"VI - SUROESTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05368";"JERICÓ";"JERICO";"Andean";"JER";"ANT_JER";"SUROESTE ANTIOQUEÑO";"VI";"VI - SUROESTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05390";"LA PINTADA";"LA PINTADA";"Andean";"LP";"ANT_LP";"SUROESTE ANTIOQUEÑO";"VI";"VI - SUROESTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05467";"MONTEBELLO";"MONTEBELLO";"Andean";"MON";"ANT_MON";"SUROESTE ANTIOQUEÑO";"VI";"VI - SUROESTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05576";"PUEBLORRICO";"PUEBLORRICO";"Andean";"PUE";"ANT_PUE";"SUROESTE ANTIOQUEÑO";"VI";"VI - SUROESTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05642";"SALGAR";"SALGAR";"Andean";"SAL";"ANT_SAL";"SUROESTE ANTIOQUEÑO";"VI";"VI - SUROESTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05679";"SANTA BÁRBARA";"SANTA BARBARA";"Andean";"SB";"ANT_SB";"SUROESTE ANTIOQUEÑO";"VI";"VI - SUROESTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05789";"TÁMESIS";"TAMESIS";"Andean";"TAM";"ANT_TAM";"SUROESTE ANTIOQUEÑO";"VI";"VI - SUROESTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05792";"TARSO";"TARSO";"Andean";"TAR";"ANT_TAR";"SUROESTE ANTIOQUEÑO";"VI";"VI - SUROESTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05809";"TITIRIBÍ";"TITIRIBI";"Andean";"TIT";"ANT_TIT";"SUROESTE ANTIOQUEÑO";"VI";"VI - SUROESTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05847";"URRAO";"URRAO";"Andean";"URR";"ANT_URR";"SUROESTE ANTIOQUEÑO";"VI";"VI - SUROESTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05856";"VALPARAÍSO";"VALPARAISO";"Andean";"VAL";"ANT_VAL";"SUROESTE ANTIOQUEÑO";"VI";"VI - SUROESTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05861";"VENECIA";"VENECIA";"Andean";"VEN";"ANT_VEN";"SUROESTE ANTIOQUEÑO";"VI";"VI - SUROESTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05045";"APARTADÓ";"APARTADO";"Andean";"APA";"ANT_APA";"URABA";"VI";"VI - URABA"
"05";"ANTIOQUIA";"ANT";"05051";"ARBOLETES";"ARBOLETES";"Andean";"ARB";"ANT_ARB";"URABA";"VI";"VI - URABA"
"05";"ANTIOQUIA";"ANT";"05147";"CAREPA";"CAREPA";"Andean";"CAR";"ANT_CAR";"URABA";"VI";"VI - URABA"
"05";"ANTIOQUIA";"ANT";"05172";"CHIGORODÓ";"CHIGORODO";"Andean";"CHI";"ANT_CHI";"URABA";"VI";"VI - URABA"
"05";"ANTIOQUIA";"ANT";"05480";"MUTATÁ";"MUTATA";"Andean";"MUT";"ANT_MUT";"URABA";"VI";"VI - URABA"
"05";"ANTIOQUIA";"ANT";"05490";"NECOCLÍ";"NECOCLI";"Andean";"NEC";"ANT_NEC";"URABA";"VI";"VI - URABA"
"05";"ANTIOQUIA";"ANT";"05659";"SAN JUAN DE URABÁ";"SAN JUAN DE URABA";"Andean";"SJU";"ANT_SJU";"URABA";"VI";"VI - URABA"
"05";"ANTIOQUIA";"ANT";"05665";"SAN PEDRO DE URABÁ";"SAN PEDRO DE URABA";"Andean";"SPU";"ANT_SPU";"URABA";"VI";"VI - URABA"
"05";"ANTIOQUIA";"ANT";"05837";"TURBO";"TURBO";"Andean";"TUR";"ANT_TUR";"URABA";"VI";"VI - URABA"
"05";"ANTIOQUIA";"ANT";"05001";"MEDELLÍN";"MEDELLIN";"Andean";"MED";"ANT_MED";"VALLE DE ABURRA";"VI";"VI - VALLE DE ABURRA"
"05";"ANTIOQUIA";"ANT";"05079";"BARBOSA";"BARBOSA";"Andean";"BAR";"ANT_BAR";"VALLE DE ABURRA";"VI";"VI - VALLE DE ABURRA"
"05";"ANTIOQUIA";"ANT";"05088";"BELLO";"BELLO";"Andean";"BEL";"ANT_BEL";"VALLE DE ABURRA";"VI";"VI - VALLE DE ABURRA"
"05";"ANTIOQUIA";"ANT";"05129";"CALDAS";"CALDAS";"Andean";"CAL";"ANT_CAL";"VALLE DE ABURRA";"VI";"VI - VALLE DE ABURRA"
"05";"ANTIOQUIA";"ANT";"05212";"COPACABANA";"COPACABANA";"Andean";"COP";"ANT_COP";"VALLE DE ABURRA";"VI";"VI - VALLE DE ABURRA"
"05";"ANTIOQUIA";"ANT";"05266";"ENVIGADO";"ENVIGADO";"Andean";"ENV";"ANT_ENV";"VALLE DE ABURRA";"VI";"VI - VALLE DE ABURRA"
"05";"ANTIOQUIA";"ANT";"05308";"GIRARDOTA";"GIRARDOTA";"Andean";"GIR";"ANT_GIR";"VALLE DE ABURRA";"VI";"VI - VALLE DE ABURRA"
"05";"ANTIOQUIA";"ANT";"05360";"ITAGÜÍ";"ITAGUI";"Andean";"ITA";"ANT_ITA";"VALLE DE ABURRA";"VI";"VI - VALLE DE ABURRA"
"05";"ANTIOQUIA";"ANT";"05380";"LA ESTRELLA";"LA ESTRELLA";"Andean";"LE";"ANT_LE";"VALLE DE ABURRA";"VI";"VI - VALLE DE ABURRA"
"05";"ANTIOQUIA";"ANT";"05631";"SABANETA";"SABANETA";"Andean";"SAB";"ANT_SAB";"VALLE DE ABURRA";"VI";"VI - VALLE DE ABURRA"
"25";"CUNDINAMARCA";"CUN";"25200";"COGUA";"COGUA";"Andean";"COG";"CUN_COG";NA;"VI";"VI - NA"
"25";"CUNDINAMARCA";"CUN";"25224";"CUCUNUBÁ";"CUCUNUBA";"Andean";"CUC";"CUN_CUC";NA;"VI";"VI - NA"
"25";"CUNDINAMARCA";"CUN";"25407";"LENGUAZAQUE";"LENGUAZAQUE";"Andean";"LEN";"CUN_LEN";NA;"VI";"VI - NA"
"25";"CUNDINAMARCA";"CUN";"25781";"SUTATAUSA";"SUTATAUSA";"Andean";"SUT";"CUN_SUT";NA;"VI";"VI - NA"
"25";"CUNDINAMARCA";"CUN";"25898";"ZIPACÓN";"ZIPACON";"Andean";"ZIP";"CUN_ZIP";NA;"VI";"VI - NA"
